Unnamed: 0,lat,lng,device_model,device_platform,bottom,date_photo,image,viewing_angle,rain,fu_observed,fu_processed,fu_processed_clouds,fu_processed_old,fu_value,hue_angle,hue_angle_centre,hue_angle_centre_clouds,hue_angle_centre_old,hue_angle_clouds,hue_angle_old,macrophytes,overcast_hue_best,overcast_hue_best_fu,overcast_hue_center,overcast_hue_center_fu,p_chla,p_cloud_cover,p_colour,p_conductivity,p_dissolved_oxygen,p_ph,p_phycocyanin,p_salinity,p_temperature,sd_depth,sunny_hue_best,sunny_hue_best_fu,sunny_hue_center,sunny_hue_center_fu,user_n_code,nickname,user_points,user_photo_count,user_level,month_year,month,day,month_year_period,image_path,total_pixels,color_pixels,Flag,fu_processed_wacodi_processed
,48.7728148,9.1639492,SM-J510FN,Android,0,2022-01-14 04:03:03,http://eyeonwater.org/media/eyeonwater_upload/19521.png,3.0,0,0,16.0,,,15,42.6391459858792,43.1742846273076,,,,,0.0,,0.0,28.5475475640184,19.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,42.6391459858792,16.0,43.1742846273076,16.0,737.0,ehau,100.0,13.0,2.0,2022-01,1,2022-01-14,2022-01,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19521.png,65912.0,1842.0,False,
,48.8258178,9.2160419,SM-G950F,Android,0,2022-01-13 07:59:46,http://eyeonwater.org/media/eyeonwater_upload/19505.png,8.0,0,0,15.0,,,16,,47.1515273537767,,,,,0.0,,0.0,48.6541268169114,15.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.1515273537767,15.0,714.0,lindy,120.0,90.0,2.0,2022-01,1,2022-01-13,2022-01,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19505.png,126720.0,43211.0,False,
,48.7729594760638,9.16573019780322,"iPhone13,3",iOS,0,2022-01-05 09:12:37,http://eyeonwater.org/media/eyeonwater_upload/19436.png,4.0,0,0,16.0,,,16,,40.4706866505257,,,,,0.0,,0.0,167.663731636142,5.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,0.0,40.4706866505257,16.0,695.0,Netti,280.0,72.0,3.0,2022-01,1,2022-01-05,2022-01,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19436.png,163488.0,9438.0,False,
,48.8358774,9.2179148,SM-J510FN,Android,1,2021-12-28 02:23:17,http://eyeonwater.org/media/eyeonwater_upload/19427.png,4.0,0,0,17.0,,,18,35.400409039505,37.4886694823555,,,,,0.0,32.6107631069259,18.0,35.1715363081865,17.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,35.400409039505,17.0,37.4886694823555,17.0,737.0,ehau,100.0,13.0,2.0,2021-12,12,2021-12-28,2021-12,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19427.png,47718.0,9757.0,True,17.0
,48.7726921,9.1638621,SM-J510FN,Android,0,2021-12-17 10:25:36,http://eyeonwater.org/media/eyeonwater_upload/19403.png,7.0,0,0,19.0,,,18,26.6239907956291,22.2850055808696,,,,,0.0,,0.0,10.9470377109998,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6239907956291,19.0,22.2850055808696,21.0,,,,,,2021-12,12,2021-12-17,2021-12,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19403.png,114624.0,2336.0,False,
,48.7726703092829,9.16503260160512,"iPhone13,3",iOS,0,2021-12-12 12:16:51,http://eyeonwater.org/media/eyeonwater_upload/19372.png,4.0,0,0,17.0,,,16,,37.740379258059,,,,,0.0,,0.0,16.0999417394834,21.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,37.740379258059,17.0,695.0,Netti,280.0,72.0,3.0,2021-12,12,2021-12-12,2021-12,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19372.png,163488.0,11742.0,False,
,48.4768471,9.1849676,SM-A405FN,Android,0,2024-06-05 01:43:31,http://eyeonwater.org/media/eyeonwater_upload/26573.png,1.0,0,0,17.0,,,17,37.8144167246439,41.5838937700653,,,,,0.0,33.0592109912605,18.0,35.6425439760507,17.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8144167246439,17.0,41.5838937700653,16.0,,,,,,2024-06,6,2024-06-05,2024-06,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26573.png,144576.0,44717.0,True,18.0
,48.4769595333155,9.18508614467897,"iPhone13,2",ios,0,2024-06-05 01:42:50,http://eyeonwater.org/media/eyeonwater_upload/26572.png,-199.0,0,0,15.0,,,16,49.7299243299041,50.3326958333518,,,,,0.0,46.2102660575904,15.0,46.8931927976056,15.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,37.0,49.7299243299041,15.0,50.3326958333518,15.0,,,,,,2024-06,6,2024-06-05,2024-06,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26572.png,566208.0,8129.0,True,15.0
,48.4768924436743,9.1850049067844,"iPhone13,2",ios,0,2024-06-05 01:41:50,http://eyeonwater.org/media/eyeonwater_upload/26571.png,-199.0,0,0,15.0,,,16,48.3684806131225,50.3452231606645,,,,,0.0,44.8513372602352,16.0,46.8917778534977,15.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,48.3684806131225,15.0,50.3452231606645,15.0,,,,,,2024-06,6,2024-06-05,2024-06,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26571.png,566208.0,4503.0,True,16.0
,48.4768030675974,9.18485440517254,"iPhone12,1",iOS,0,2024-04-30 08:23:54,http://eyeonwater.org/media/eyeonwater_upload/26009.png,0.0,0,0,15.0,,,16,49.9775391023049,52.307591387837,,,,,0.0,48.8074403042649,15.0,49.8962676823836,15.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9775391023049,15.0,52.307591387837,14.0,,,,,,2024-04,4,2024-04-30,2024-04,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26009.png,189663.0,42914.0,True,15.0
,48.4770797255797,9.18130730931572,"iPhone12,1",iOS,0,2024-04-30 08:22:19,http://eyeonwater.org/media/eyeonwater_upload/26007.png,0.0,0,0,15.0,,,16,50.2897749741751,52.2385658076912,,,,,0.0,48.1438864641819,15.0,49.8255293469264,15.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2897749741751,15.0,52.2385658076912,14.0,,,,,,2024-04,4,2024-04-30,2024-04,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\26007.png,189332.0,33732.0,True,15.0
,48.4770836,9.1850583,HRY-LX1,Android,0,2024-04-23 08:06:35,http://eyeonwater.org/media/eyeonwater_upload/25962.png,0.0,0,0,14.0,,,15,,52.7463955078066,,,,,0.0,,0.0,48.1076855779743,15.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,0.0,52.7463955078066,14.0,,,,,,2024-04,4,2024-04-23,2024-04,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25962.png,48462.0,10368.0,False,
,48.4748361028648,9.18657559750078,"iPhone15,2",iOS,0,2024-01-31 09:22:07,http://eyeonwater.org/media/eyeonwater_upload/25489.png,-6.0,0,0,15.0,,,16,48.5695087873399,50.1552768494495,,,,,0.0,44.0282160463279,16.0,45.0488367111765,16.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5695087873399,15.0,50.1552768494495,15.0,,,,,,2024-01,1,2024-01-31,2024-01,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25489.png,172386.0,25322.0,True,15.0
,48.4768812294295,9.1848159916858,"iPhone12,1",iOS,0,2023-11-09 12:21:21,http://eyeonwater.org/media/eyeonwater_upload/25139.png,0.0,0,0,16.0,,,17,42.3962565806069,43.1716829371227,,,,,0.0,39.6802640912291,17.0,40.7477434353903,16.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,78.0,42.3962565806069,16.0,43.1716829371227,16.0,,,,,,2023-11,11,2023-11-09,2023-11,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25139.png,87533.0,9845.0,True,16.0
,48.4766002,9.1820147,SM-G991B,Android,0,2023-11-09 12:01:15,http://eyeonwater.org/media/eyeonwater_upload/25138.png,19.0,0,0,16.0,,,15,,43.0637836557599,,,,,0.0,,0.0,36.5199141110511,17.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,78.0,,0.0,43.0637836557599,16.0,,,,,,2023-11,11,2023-11-09,2023-11,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25138.png,59311.0,12446.0,False,
,48.4716737,9.1649003,SM-G998B,Android,0,2023-11-07 09:20:14,http://eyeonwater.org/media/eyeonwater_upload/25127.png,-1.0,0,0,16.0,,,17,43.4949188205199,43.8089186084963,,,,,0.0,40.4083644907595,16.0,40.9108234366891,16.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,76.0,43.4949188205199,16.0,43.8089186084963,16.0,1306.0,Bahadir,10.0,2.0,1.0,2023-11,11,2023-11-07,2023-11,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25127.png,189504.0,19781.0,True,16.0
,48.4746423,9.1750127,MRD-LX1,Android,0,2023-06-22 07:53:40,http://eyeonwater.org/media/eyeonwater_upload/24382.png,1.0,0,0,15.0,,,16,45.3522967770284,49.0073709266372,,,,,0.0,42.7102519133708,16.0,46.425153247778,15.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,70.0,45.3522967770284,15.0,49.0073709266372,15.0,,,,,,2023-06,6,2023-06-22,2023-06,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24382.png,25228.0,1868.0,True,16.0
,48.4769255473227,9.18498463516802,"iPhone12,8",iOS,0,2023-06-15 08:16:48,http://eyeonwater.org/media/eyeonwater_upload/24370.png,4.0,0,0,16.0,,,17,44.6570376884248,47.2728361328693,,,,,0.0,42.280973467457,16.0,44.839036297302,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.66,44.6570376884248,16.0,47.2728361328693,15.0,1153.0,LC57,10.0,1.0,1.0,2023-06,6,2023-06-15,2023-06,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24370.png,97328.0,23907.0,True,16.0
,48.4766499559103,9.18023843365014,"iPhone14,2",iOS,0,2023-05-16 07:41:43,http://eyeonwater.org/media/eyeonwater_upload/24242.png,13.0,0,0,16.0,,,17,41.2572967689068,39.9129737404094,,,,,0.0,35.1364167163982,17.0,30.7394809490824,18.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.62,41.2572967689068,16.0,39.9129737404094,16.0,1158.0,Koco,10.0,2.0,1.0,2023-05,5,2023-05-16,2023-05,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24242.png,163488.0,6258.0,True,16.0
,48.4771126695429,9.18570170179865,"iPhone14,2",iOS,0,2023-05-16 07:40:37,http://eyeonwater.org/media/eyeonwater_upload/24240.png,12.0,0,0,17.0,,,17,,35.9719119367277,,,,,0.0,,0.0,23.2475817014622,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,62.0,,0.0,35.9719119367277,17.0,1158.0,Koco,10.0,2.0,1.0,2023-05,5,2023-05-16,2023-05,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24240.png,163488.0,6020.0,False,
,48.4769071,9.1821147,SM-G991B,Android,0,2023-05-13 10:22:28,http://eyeonwater.org/media/eyeonwater_upload/24232.png,4.0,0,0,15.0,,,14,,49.6563057272805,,,,,0.0,,0.0,155.00237244811,6.0,0.0,100.0,0.0,0.0,8.3,7.0,0.0,0.0,0.0,0.63,,0.0,49.6563057272805,15.0,794.0,fauserja,100.0,25.0,2.0,2023-05,5,2023-05-13,2023-05,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24232.png,39732.0,19315.0,False,
,48.4749182,9.1755003,SM-A528B,Android,1,2023-05-04 08:35:11,http://eyeonwater.org/media/eyeonwater_upload/24189.png,0.0,0,0,16.0,,,17,43.0006569064949,92.5392073750034,,,,,0.0,39.7508735634995,16.0,93.164840570134,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.3,43.0006569064949,16.0,92.5392073750034,9.0,,,,,,2023-05,5,2023-05-04,2023-05,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24189.png,161175.0,62815.0,True,16.0
,48.4749493,9.1751126,2201117TY,Android,1,2023-05-04 08:32:19,http://eyeonwater.org/media/eyeonwater_upload/24187.png,0.0,0,0,14.0,,,13,,51.2815627300543,,,,,0.0,,0.0,93.9627213466901,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.68,,0.0,51.2815627300543,14.0,,,,,,2023-05,5,2023-05-04,2023-05,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24187.png,194360.0,122635.0,False,
,48.4746423,9.1750127,SM-G950F,Android,0,2022-02-24 08:46:32,http://eyeonwater.org/media/eyeonwater_upload/19940.png,17.0,0,0,15.0,,,15,,49.2315780684323,,,,,0.0,,0.0,44.0703005779245,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,49.2315780684323,15.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19940.png,20049.0,12724.0,False,
,48.5200511,9.1902018,SM-G950F,Android,0,2022-02-24 08:43:49,http://eyeonwater.org/media/eyeonwater_upload/19944.png,19.0,0,0,14.0,,,14,54.5399594905319,55.5491627656885,,,,,0.0,,0.0,51.185931996936,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5399594905319,14.0,55.5491627656885,14.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19944.png,4606.0,2349.0,False,
,48.4746423,9.1750127,SM-G950F,Android,0,2022-02-24 08:42:05,http://eyeonwater.org/media/eyeonwater_upload/19942.png,17.0,0,0,13.0,,,14,,61.4305286257264,,,,,0.0,,0.0,53.7193579275129,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,61.4305286257264,13.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19942.png,10148.0,2810.0,False,
,48.4746423,9.1750127,SM-G950F,Android,0,2022-02-24 08:41:39,http://eyeonwater.org/media/eyeonwater_upload/19932.png,19.0,0,0,14.0,,,14,55.3331011106843,65.0545771051629,,,,,0.0,,0.0,57.2906984234586,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3331011106843,14.0,65.0545771051629,12.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19932.png,9801.0,2440.0,False,
,48.4746423,9.1750127,SM-G950F,Android,0,2022-02-24 08:41:13,http://eyeonwater.org/media/eyeonwater_upload/19945.png,19.0,0,0,15.0,,,14,,45.3340577958711,,,,,0.0,,0.0,165.463239657663,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,45.3340577958711,15.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19945.png,21450.0,12088.0,False,
,48.4761147,9.1762875,SM-G950F,Android,0,2022-02-24 08:28:03,http://eyeonwater.org/media/eyeonwater_upload/19924.png,17.0,0,0,17.0,,,17,,35.7416925688583,,,,,0.0,,0.0,24.638081051455,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.7416925688583,17.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19924.png,3162.0,1225.0,False,
,48.4746423,9.1750127,SM-G950F,Android,0,2022-02-24 08:26:22,http://eyeonwater.org/media/eyeonwater_upload/19923.png,15.0,0,0,16.0,,,17,41.719013889559,44.5435561693181,,,,,0.0,34.9838870887937,17.0,38.4564531117157,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.719013889559,16.0,44.5435561693181,16.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19923.png,9506.0,307.0,True,17.0
,48.4746423,9.1750127,SM-G950F,Android,0,2022-02-24 08:23:19,http://eyeonwater.org/media/eyeonwater_upload/19920.png,19.0,0,0,17.0,,,17,,37.1706068807799,,,,,0.0,,0.0,20.9083395293736,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.1706068807799,17.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19920.png,1120.0,721.0,False,
,48.4746423,9.1750127,SM-G950F,Android,0,2022-02-24 08:22:46,http://eyeonwater.org/media/eyeonwater_upload/19919.png,18.0,0,0,16.0,,,17,43.7335834554378,42.7846410760203,,,,,0.0,,0.0,34.2314536570328,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7335834554378,16.0,42.7846410760203,16.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19919.png,3634.0,2370.0,False,
,48.4746423,9.1750127,SM-G950F,Android,0,2022-02-24 08:19:32,http://eyeonwater.org/media/eyeonwater_upload/19918.png,18.0,0,0,18.0,,,18,32.0619955834188,28.3655458095419,,,,,0.0,27.716262609478,19.0,18.4601031698343,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0619955834188,18.0,28.3655458095419,19.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19918.png,24178.0,5136.0,True,19.0
,48.4746423,9.1750127,SM-G950F,Android,0,2022-02-24 08:05:47,http://eyeonwater.org/media/eyeonwater_upload/19917.png,19.0,0,0,17.0,,,18,35.8365412407501,38.4678998927427,,,,,0.0,29.2363696743292,19.0,32.0646352347803,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8365412407501,17.0,38.4678998927427,17.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19917.png,775.0,524.0,True,19.0
,48.4746423,9.1750127,SM-G950F,Android,0,2022-02-24 08:03:39,http://eyeonwater.org/media/eyeonwater_upload/19916.png,19.0,0,0,16.0,,,17,41.9880680844596,43.3806025443663,,,,,0.0,34.9822277420541,17.0,36.2552162858044,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9880680844596,16.0,43.3806025443663,16.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19916.png,27972.0,3344.0,True,17.0
,48.4746423,9.1750127,SM-G950F,Android,0,2022-02-24 08:03:10,http://eyeonwater.org/media/eyeonwater_upload/19915.png,13.0,0,0,16.0,,,17,42.8627258573256,43.5288624175891,,,,,0.0,37.8958320311056,17.0,36.81678152009,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8627258573256,16.0,43.5288624175891,16.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19915.png,35344.0,3922.0,True,17.0
,48.4746423,9.1750127,SM-G950F,Android,0,2022-02-24 08:02:35,http://eyeonwater.org/media/eyeonwater_upload/19914.png,9.0,0,0,16.0,,,17,41.5264101310009,39.1178278438168,,,,,0.0,,0.0,161.890424311956,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5264101310009,16.0,39.1178278438168,17.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19914.png,25110.0,3364.0,False,
,48.4748282,9.187553,SM-G950F,Android,0,2022-02-24 07:59:34,http://eyeonwater.org/media/eyeonwater_upload/19911.png,17.0,0,0,16.0,,,15,,41.7061642736926,,,,,0.0,,0.0,166.688154551387,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,41.7061642736926,16.0,714.0,lindy,120.0,90.0,2.0,2022-02,2,2022-02-24,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19911.png,13158.0,4099.0,False,
